Engine,buy_now,item_url,WoF expires,Seats,Cylinders,Import history,Stereo description,Transmission,Model detail,location,Number of owners,Body,Registration expires,Body style,Number plate,Engine size,AA Inspection Report,History,4WD,Fuel type,asking_price,Kilometres,start_price
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2056733690.htm?rsqid=dc556dc843e247439a6079177352acb1-001,Dec 2019,5,,NZ New,,Automatic,Sav,"['Auckland City, Auckland, NZ']",,"Grey, RV/SUV",Jul 2019,,JLW142,4398,,,Yes,Petrol,"['$14,500']","181,106",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2058021107.htm?rsqid=18e97208c68944a398bf6033e0e509b9-001,,5,,,"CD(s), Radio",Automatic,**4WD*Rev Camera+push start**,"['Hamilton, Waikato, NZ']",,"White, 4 door, Sedan",,,,2000,,,Yes,Petrol,"['$8,450']","121,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2159537964.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,,7,,NZ New,CD(s),Automatic,7 LT 3.0L V6 4WD,"['Auckland City, Auckland, NZ']",,"Black, 5 door, RV/SUV",,,JKK35,2997,,,Yes,Petrol,"['$20,999']","89,884",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2149038581.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,,5,,,,Automatic,V6 NT,"['Auckland City, Auckland, NZ']",,"WHITE, Sedan",,,LHA886,3471,,,,Petrol,"['$54,950']",less than 1000,[]
,[],https://www.trademe.co.nz/motors/used-cars/subaru/auction-2055313667.htm?rsqid=8075110b10834de9896226b20f4e638d-001,,5,,Imported,"CD(s), Radio",Automatic,Wagon 2.5i L Package**Paddle Shift**,"['Auckland City, Auckland, NZ']",,"Pearl White, 5 door, Station Wagon",,,,2500,,,,Petrol,"['$8,850']","127,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2147687716.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,,5,,,CD(s),Automatic,Sunroof No Deposit Finance,"['Auckland City, Auckland, NZ']",,"Red, 2 door, Coupe",,,,2171,,,,Petrol,"['$4,990']","99,300",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2054034666.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,Oct 2019,5,,,,Automatic,,"['Auckland City, Auckland, NZ']",,"White, Hatchback",Expired,,HWD539,1348,,"1 owner, Imported",,Petrol,"['$5,999']","86,600",[]
"6 cylinder, 3498","['$18,000']",https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2154463531.htm?rsqid=72859354cc9649ea924a0243b084880b-001,This month,,,,Original Mercedes,Tiptronic,AMG,"['Warkworth, Auckland, NZ']",,"Silver, 4 door, Sedan",This month,,LJH981,, Contact the seller for a copy of the report. ,"1 owner, Imported",,Petrol,[],"94,000","['$15,000.00']"
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2155751453.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,,5,,,,Automatic,- MANUKAU Xg,"['Manukau, Auckland, NZ']",,"Silver, Hatchback",,,,1200,,,,Petrol,"['$5,970']","107,615",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150180247.htm?rsqid=d4d05d3313324e4981ca29ca5ab98adc-001,,5,,,,Automatic,SR5 2.8L,"['Auckland City, Auckland, NZ']",,"ORANGE, Ute",,,KYQ715,2755,,,Yes,Diesel,"['$47,990']","16,600",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2051186439.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,,5,,Imported,"CD(s), Radio",Automatic,HYBRID,"['Waitakere, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,LDZ572,1330,,,,Hybrid,"['$8,979']","77,717",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2149429363.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,,5,,,,Automatic,/Prius C 15C Low KM As New Super Eco Hatch,"['Auckland City, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1500,,,,Petrol,"['$17,920']","18,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2055416801.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,,5,,,,Automatic,1.3 Jazz Economic Hatch chain driven,"['Manukau, Auckland, NZ']",,"light blue, 5 door, Hatchback",,,,1300,,,,Petrol,"['$4,920']","77,535",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2044852577.htm?rsqid=a8d59e681dbe42fdb0c00a02aaab53ef-001,,5,,,CD(s),Automatic,1.3L AUTO 5DR HATCH (NZ NEW),"['Te Awamutu, Waikato, NZ']",,"White, 5 door, Hatchback",,,FPH79,1298,,,,Petrol,"['$6,950']","95,693",[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2153846904.htm?rsqid=ddf2ec705c414acea9b50af25c5865fa-001,This month,5,,NZ New,,Automatic,T Gti,"['Auckland City, Auckland, NZ']",,"Red, Hatchback",Expired,,DQM557,1984,,,,Petrol,[],"167,552","['$4,000.00']"
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2155517576.htm?rsqid=8a90278f8fac441d90603bb2ae9ba9cd-001,,5,,,CD(s),Automatic,1.5L GREAT CONDITION SPECIAL !!!,"['Auckland City, Auckland, NZ']",,"Gold, 5 door, Hatchback",,,,1500,,,,Petrol,"['$5,995']","76,890",[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2156128278.htm?rsqid=c2e42849d2484b83ae86f28dd1213895-001,,5,,NZ New,,Automatic,TSI COMFORTLINE 2WD,"['Auckland City, Auckland, NZ']",,"White, 5 door, RV/SUV",,,KFH941,1395,,,,Petrol,"['$27,999']","58,253",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2155270119.htm?rsqid=826c7bf1999c4c58a3facb29397c004f-001,,,,,,Automatic,2.0G 4WD,"['Christchurch City, Canterbury, NZ']",,"Silver, Station Wagon",,,NY4036,2000,,,Yes,Petrol,"['$10,990']","116,370",[]
,[],https://www.trademe.co.nz/motors/used-cars/subaru/auction-2043807305.htm?rsqid=a8d59e681dbe42fdb0c00a02aaab53ef-001,Dec 2019,5,,,,Manual,,"['Hamilton, Waikato, NZ']",,"Black, Hatchback",This month,,LBD529,1498,,"1 owner, Imported",,Petrol,"['$8,800']","165,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2159636696.htm?rsqid=1626df020fb341bd892fe2e4ee09ec9c-001,,5,,,Radio,Automatic,,"['Manukau, Auckland, NZ']",,"Blue, 5 door, Hatchback",,,,1300,,,,Petrol,"['$7,470']","27,010",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2150987578.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,,,NZ New,,Automatic,LTZ,"['Hamilton, Waikato, NZ']",,"Burning Hot, 5 door, RV/SUV",,,LUJ7,1364,,,,Petrol,"['$25,990']","16,500",[]
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2047928018.htm?rsqid=55f53edf8b114ff79592b81e8b68cb4f-001,,5,,,,Manual,- ELLERSLIE Sport MANUAL,"['Auckland City, Auckland, NZ']",,"Pearl, Hatchback",,,,1600,,,,Petrol,"['$6,970']","126,106",[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2059884010.htm?rsqid=05cbfa53c672463aa78b4ea50b983640-001,Mar 2020,5,,,,Automatic,Tsi 132Kw,"['New Plymouth, Taranaki, NZ']",,"Black, 5 door, RV/SUV",,,JAH902,1984,,"2 owners, NZ New",Yes,Petrol,"['$29,000']","58,488",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2150759346.htm?rsqid=523afa8d8353483ea96b94c48dc53bea-001,,5,,NZ New,Radio,Automatic,,"['Wellington City, Wellington, NZ']",,"Silver, 5 door, Hatchback",,,JGU521,1598,,,,Petrol,"['$17,990']","65,500",[]
,[],https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2055151851.htm?rsqid=8075110b10834de9896226b20f4e638d-001,,5,,Imported,Radio,Manual,Evolution X,"['Auckland City, Auckland, NZ']",,"Red, 5 door, Sedan",,,,1998,,,Yes,Petrol,"['$29,490']","112,282",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2151971113.htm?rsqid=8505a6ba1dc84f049960c6be256f893b-001,,5,,,CD(s),Automatic,350GT Full Leather Seats No Deposit Finance,"['Auckland City, Auckland, NZ']",,"White, 4 door, Sedan",,,,3498,,,,Petrol,"['$8,490']","87,900",[]
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2158488092.htm?rsqid=71dc20d6e65f4047926524cdb3fb1047-001,,5,,,"CD(s), Radio",Automatic,Highline 4WD Auto,"['Hamilton, Waikato, NZ']",,"White, Ute",,,HYF682,1968,,,Yes,Diesel,"['$29,990']","146,200",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2161348940.htm?rsqid=e62b3865dda94b5892d0405302ead3a5-001,,5,,NZ New,CD(s),Manual,3.0TD 4WD D/C 5MT,"['Palmerston North, Manawatu, NZ']",,"WHITE, 4 door, Ute",,,FQS496,2982,,,Yes,Diesel,"['$29,990']","91,820",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2150988017.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,,,NZ New,,Automatic,LTZ,"['Hamilton, Waikato, NZ']",,"Nitrate Silver, 5 door, RV/SUV",,,LUH839,1364,,,,Petrol,"['$25,990']","15,900",[]
"4 cylinder, 2143",[],https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2148237734.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,May 2020,5,,,,Automatic,D Sport Premium,"['Christchurch City, Canterbury, NZ']",,"Black, 5 door, Sedan",Aug 2019,,LTU321,,,"2 owners, Imported",,Diesel,"['$44,995']","24,078",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2046385026.htm?rsqid=3112c85950724cfdb153d1adf85f74e7-001,,5,,,,Automatic,/2 Facelift Nice and Tidy Eco Hatch,"['Auckland City, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1300,,,,Petrol,"['$5,420']","36,906",[]
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2056458613.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,,,,,,Automatic,Turbo,"[""Hastings, Hawke's Bay, NZ""]",,"Black, RV/SUV",,,,1373,,,,Petrol,"['$33,990']",less than 1000,[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2157002597.htm?rsqid=bb4583d405a84557a57c807c9efb6e19-001,,,,,,Automatic,15RX * Rare In White * No Deposit Finance Available! TA,"['Auckland City, Auckland, NZ']",,"White, Hatchback",,,MBJ865,1500,,,,Petrol,"['$11,250']","80,425",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2047576068.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,5,,,,Automatic,350XV 4WD High Spec LOW KM,"['Manukau, Auckland, NZ']",,"Silver, 5 door, RV/SUV",,,,3500,,,Yes,Petrol,"['$8,920']","62,241",[]
,[],https://www.trademe.co.nz/motors/used-cars/isuzu/auction-2047617770.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,5,,NZ New,"CD(s), Radio",Automatic,LS-T DC,"['Tauranga, Bay of Plenty, NZ']",,"GREY, 4 door, Ute",,,JFQ383,2999,,,Yes,Diesel,"['$34,990']","115,300",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2055477383.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,,5,,,,Automatic,"Top spec!!! Cruise control, 2 cameras","['Auckland City, Auckland, NZ']",,"LIGHT BLUE, 4 door, Sedan",,,,2400,,,,Hybrid,"['$12,650']","59,842",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2150990670.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,5,,,,Automatic,"newshape, low kms, i vtec camchain","['Manukau, Auckland, NZ']",,"White, 5 door, RV/SUV",,,,2000,,,,Petrol,"['$19,990']","45,530",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2158841600.htm?rsqid=9c9ec12ee28542bd8cbd6678b1c03991-001,,5,,NZ New,CD(s),Automatic,XLT 3.2D D/C 4WD AUTO,"['Auckland City, Auckland, NZ']",,"Gold, 4 door, Ute",,,JEU896,3199,,,Yes,Diesel,"['$32,999']","168,457",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2149091705.htm?rsqid=8c057464927c4232a5bb72a921771419-001,,7,,,CD(s),Automatic,Low Km No Deposit Finance,"['Auckland City, Auckland, NZ']",,"Grey, 5 door, Station Wagon",,,,1790,,,,Petrol,"['$7,490']","41,900",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2052395078.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,,,,,,Automatic,"LTZ-V Turbo AWD Auto Bal of  3year 100,000km,Warra","['Tauranga, Bay of Plenty, NZ']",,"Grey, RV/SUV",,,LTR601,2000,,,,Petrol,"['$42,880']","6,500",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2058922127.htm?rsqid=05cbfa53c672463aa78b4ea50b983640-001,Mar 2020,5,,,,Manual,S,"['Kaiapoi, Canterbury, NZ']",,"Blue, Sedan",Nov 2019,,LJG589,1799,,"3 owners, NZ New",,Petrol,"['$5,690']","182,865",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2047522547.htm?rsqid=6f4849456d034cf5839ffe876de81548-001,,5,,NZ New,CD(s),Automatic,D/Cab XLT 3.2D/T D/C W/S 4X4,"['Christchurch City, Canterbury, NZ']",,"Blue, 4 door, Ute",,,MDB668,3200,,,Yes,Diesel,"['$37,990']","119,500",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2055416624.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,,5,,,,Automatic,/Jazz 1.3 ECO Hatch Back Low KM,"['Auckland City, Auckland, NZ']",,"Blue, 5 door, Hatchback",,,,1300,,,,Petrol,"['$5,490']","80,179",[]
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2150718615.htm?rsqid=523afa8d8353483ea96b94c48dc53bea-001,,,,,,Automatic,SX-4 1.5XG,"['Invercargill, Southland, NZ']",,"Orange, 5 door, RV/SUV",,,,1500,,,,Petrol,"['$8,990']","122,221",[]
,[],https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2161150893.htm?rsqid=e62b3865dda94b5892d0405302ead3a5-001,,5,,Imported,"CD(s), Radio",Manual,Sports 1600cc!Manual Transmission!!,"['Manukau, Auckland, NZ']",,"Yellow, 5 door, Hatchback",,,,1600,,,,Petrol,"['$8,750']","113,291",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2159777938.htm?rsqid=1626df020fb341bd892fe2e4ee09ec9c-001,Jan 2020,5,,,,Automatic,Gsx,"['Rotorua, Bay of Plenty, NZ']",,"Silver, 5 door, Station Wagon",Jul 2019,,FJL354,2488,,"3 owners, NZ New",,Petrol,"['$10,990']","171,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2147957017.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,,5,,Imported,"CD(s), Radio",Automatic,,"['Waitakere, Auckland, NZ']",,"White, 5 door, Hatchback",,,,1490,,,,Hybrid,"['$10,490']","82,406",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2055417109.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,,5,,,,Automatic,"Facelift, super low ks, as new","['North Shore, Auckland, NZ']",,"Purple, 5 door, Hatchback",,,,1300,,,,Petrol,"['$5,420']","25,480",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2056762530.htm?rsqid=767fdadecedf4be394e71dd866532225-001,,5,,,,Automatic,"newshape, camchain","['Mt. Maunganui, Bay of Plenty, NZ']",,"Silver, 5 door, Hatchback",,,,1200,,,,Petrol,"['$7,920']","79,962",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2155114872.htm?rsqid=826c7bf1999c4c58a3facb29397c004f-001,,8,,,,Automatic,"Camchain, low ks","['Manukau, Auckland, NZ']",,"Silver, 5 door, Van",,,,2000,,,,Petrol,"['$6,420']","57,791",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2147595003.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,,5,,,,Automatic,"1.8 newshape, super low ks","['North Shore, Auckland, NZ']",,"Silver, 5 door, Sedan",,,,1800,,,,Petrol,"['$7,420']","27,811",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2047718652.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,5,,Imported,"CD(s), Radio",Automatic,350XV 4WD!Side &amp; Reverse Camera!!,"['Manukau, Auckland, NZ']",,"silver, 5 door, RV/SUV",,,,3500,,,Yes,Petrol,"['$9,450']","93,763",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2149406412.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,,5,,,,Automatic,"camchain, low ks, rare colour","['Manukau, Auckland, NZ']",,"Black, 5 door, Hatchback",,,,1500,,,,Hybrid,"['$9,420']","68,609",[]
"4 cylinder, 1998",[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2058040157.htm?rsqid=69857f0cb5a748358a3844190428bded-001,Sep 2020,2,,,,Automatic,Rf H/T Ltd,"['Greymouth, West Coast, NZ']",,"Black, 2 door, Convertible",May 2020,,KWC453,,,"1 owner, NZ New",,Petrol,"['$35,000']","6,850",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2157951871.htm?rsqid=4de5e0d21dfe4fbb91b579825d5ebebc-001,Jun 2019,5,,,,Automatic,320I Touring,"['Hamilton, Waikato, NZ']",,"White, 4 door, RV/SUV",Nov 2019,,JPH271,1995,,"3 owners, Imported",,Petrol,[],"114,343","['$5,000.00']"
,[],https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2046156132.htm?rsqid=3112c85950724cfdb153d1adf85f74e7-001,,5,,,,Automatic,"1.4 TSi - Genuine 40,000km","['Christchurch City, Canterbury, NZ']",,"Reflex Silver, Hatchback",,,,1400,,,,Petrol,"['$11,990']","40,000",[]
"4 cylinder, 1500",[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2059080648.htm?rsqid=05cbfa53c672463aa78b4ea50b983640-001,May 2020,5,,,,Automatic,15M *2YRS WARRANTY*,"['Christchurch City, Canterbury, NZ']",,"Gold, 5 door, Hatchback",No Registration,,New,,,"New, Imported",,Petrol,"['$6,990']","75,350",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2154410941.htm?rsqid=72859354cc9649ea924a0243b084880b-001,,5,,,CD(s),Automatic,1.5G,"['Auckland City, Auckland, NZ']",,"Silver, 5 door, Hatchback",,,,1500,,,,Petrol,"['$6,195']","78,450",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2155462792.htm?rsqid=8a90278f8fac441d90603bb2ae9ba9cd-001,,5,,,,Automatic,1.5P Hybrid Signature Class,"['Hamilton, Waikato, NZ']",,"WHITE, Hatchback",,,,1496,,,,Petrol,"['$14,990']","69,343",[]
"4 cylinder, 1995",[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2060970653.htm?rsqid=c8fcaf3c472c48539f51827965642933-001,Jun 2019,5,,,,Automatic,M Sport,"['Wanaka, Otago, NZ']",,"Black, 5 door, Hatchback",Jun 2019,,LSR339,,,"2 owners, Imported",,Petrol,"['$11,490']","141,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2147592314.htm?rsqid=107e8d86b90447828a22f82611b7eb1c-001,,5,,,,Automatic,"Alpha, camchain, super eco","['Manukau, Auckland, NZ']",,"Silver, 5 door, Station Wagon",,,,1800,,,,Hybrid,"['$13,490']","98,322",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2060130193.htm?rsqid=17c7df6c078a45e0b73e2d785d80cad4-001,,5,,,,Automatic,RX,"['Lower Hutt City, Wellington, NZ']",,"Grey, Ute",,,LJF94,2298,,,,Diesel,"['$35,990']",less than 1000,[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2150323763.htm?rsqid=d4d05d3313324e4981ca29ca5ab98adc-001,Oct 2019,5,,,,Automatic,Ltz Dc Pu,"['Manukau, Auckland, NZ']",,"Silver, 4 door, Ute",Aug 2019,,MDY744,2776,,"1 owner, NZ New",,Diesel,"['$32,990']","91,345",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2149430436.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,,5,,,,Automatic,/Prius C 15C Low KM As New Super Eco Hatch,"['Manukau, Auckland, NZ']",,"Brown, 5 door, Hatchback",,,,1500,,,,Hybrid,"['$19,420']","29,182",[]
"6 cylinder, 2993",[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2153660449.htm?rsqid=ddf2ec705c414acea9b50af25c5865fa-001,Aug 2019,5,,,,Automatic,330D,"['Wellington City, Wellington, NZ']",,"Green, 4 door, Sedan",Aug 2019,,DRL486,,,"2 owners, NZ New",,Diesel,"['$9,250']","180,479",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2056750557.htm?rsqid=dc556dc843e247439a6079177352acb1-001,,,,NZ New,CD(s),Automatic,GSX AWD,"['Auckland City, Auckland, NZ']",,"Silver, RV/SUV",,,JSS909,2500,,,,Petrol,"['$24,450']","121,932",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2056762709.htm?rsqid=767fdadecedf4be394e71dd866532225-001,,5,,,,Automatic,Crossover 370GT High Spec Half Leather Auto Seats,"['Christchurch City, Canterbury, NZ']",,"Brown, 5 door, RV/SUV",,,,3700,,,,Petrol,"['$16,990']","57,372",[]
,[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2047803335.htm?rsqid=55f53edf8b114ff79592b81e8b68cb4f-001,,5,,Imported,Radio,Manual,5 SPEED MANUAL,"['Manukau, Auckland, NZ']",,"Pearl, 5 door, Hatchback",,,,1300,,,,Petrol,"['$5,470']","33,660",[]
"6 cylinder, 2999",[],https://www.trademe.co.nz/motors/used-cars/subaru/auction-2051843839.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,This month,5,,,,Automatic,,"['North Shore, Auckland, NZ']",,"Silver, 5 door, Station Wagon",Aug 2019,,HFT652,,,"1 owner, Imported",Yes,Petrol,"['$8,650']","112,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/chevrolet/auction-2156780869.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,,,,NZ New,,Automatic,2SS Coupe Auto,"['Hamilton, Waikato, NZ']",,"Black, 2 door, Coupe",,,LYK754,6162,,,,Petrol,"['$95,990']","1,511",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2151245310.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,,5,,NZ New,"CD(s), Radio",Automatic,TREND 1.5P HATCH AUTO,"['Wellington City, Wellington, NZ']",,"White, 5 door, Hatchback",,,JQU996,1498,,,,Petrol,"['$16,950']","57,361",[]
,[],https://www.trademe.co.nz/motors/used-cars/bmw/auction-2057805627.htm?rsqid=18e97208c68944a398bf6033e0e509b9-001,,5,,,"CD(s), MP3 Input, Radio",Automatic,**Push Start*Grade 4.5**,"['Hamilton, Waikato, NZ']",,"White, 5 door, Hatchback",,,,1590,,,,Petrol,"['$7,990']","78,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/nissan/auction-2155456972.htm?rsqid=8a90278f8fac441d90603bb2ae9ba9cd-001,,5,,,CD(s),Automatic,Low Km No Deposit Finance,"['Auckland City, Auckland, NZ']",,"White, 5 door, Hatchback",,,,1490,,,,Petrol,"['$6,490']","52,000",[]
"4 cylinder, 1998",[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2148303943.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,Jan 2020,5,,,,Automatic,Wagon,"['Waitakere, Auckland, NZ']",,"Silver, 5 door, Station Wagon",Aug 2019,,GYK612,,,"1 owner, Imported",,Petrol,"['$2,900']","223,997",[]
,[],https://www.trademe.co.nz/motors/used-cars/honda/auction-2156944244.htm?rsqid=bb4583d405a84557a57c807c9efb6e19-001,,7,,Imported,"CD(s), MP3 Input, Radio",Automatic,"M Aero *Rev/Front Cam, AUX, Alloys*","['Manukau, Auckland, NZ']",,"Purple, 5 door, Van",,,,2400,,,,Petrol,"['$9,550']","85,000",[]
,"['$30,000']",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2154466255.htm?rsqid=72859354cc9649ea924a0243b084880b-001,Aug 2019,7,,,,Automatic,Ltd Wgn5,"['Manukau, Auckland, NZ']",,"Red, RV/SUV",Aug 2019,,GJW466,3456,,"2 owners, NZ New",Yes,Petrol,[],"116,104","['$20,000.00']"
"6 cylinder, 3604","['$22,000']",https://www.trademe.co.nz/motors/used-cars/jeep/auction-2155844092.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,Dec 2019,5,,,,Automatic,Limited,"['Amberley, Canterbury, NZ']",,"Metallic Grey, 5 door, RV/SUV",Oct 2019,,MDB193,,,"3 owners, NZ New",Yes,Petrol,[],"206,000","['$18,000.00']"
,[],https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2159819610.htm?rsqid=1626df020fb341bd892fe2e4ee09ec9c-001,,5,,NZ New,,Automatic,LS (NZNEW),"['Te Awamutu, Waikato, NZ']",,"Blue, 5 door, RV/SUV",,,HWE730,2000,,,,Petrol,"['$18,950']","88,142",[]
,[],https://www.trademe.co.nz/motors/used-cars/ford/auction-2055351348.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,Jul 2019,7,,,,Automatic,Titanium Awd,"['Kaitaia, Northland, NZ']",,"Gold, 4 door, RV/SUV",,,JYR526,2720,,"1 owner, NZ New",Yes,Diesel,"['$36,000']","48,500",[]
"4 cylinder, 1998",[],https://www.trademe.co.nz/motors/used-cars/mazda/auction-2149283220.htm?rsqid=8c057464927c4232a5bb72a921771419-001,Jul 2019,5,,,,Automatic,2.0 GLX AUTO,"['Wanaka, Otago, NZ']",,"TITANIUM FLASH, 5 door, Hatchback",Sep 2019,,LCS662,,,"1 owner, NZ New",,Petrol,"['$22,750']","33,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/subaru/auction-2158430650.htm?rsqid=71dc20d6e65f4047926524cdb3fb1047-001,,5,,,"CD(s), Radio",Automatic,**4WD*sports*Push start*,"['Hamilton, Waikato, NZ']",,"White, 5 door, Station Wagon",,,,2500,,,,Petrol,"['$9,450']","89,000",[]
,[],https://www.trademe.co.nz/motors/used-cars/holden/auction-2153918551.htm?rsqid=ddf2ec705c414acea9b50af25c5865fa-001,,5,,NZ New,,Automatic,VF CALAIS-V V6 3.6P,"['Christchurch City, Canterbury, NZ']",,"Grey, 4 door, Sedan",,,JBM157,3564,,,,Petrol,"['$27,950']","30,836",[]
,[],https://www.trademe.co.nz/motors/used-cars/toyota/auction-2147875548.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,,7,,,,Automatic,Limited 3.5P 4WD 6AT,"['Hamilton, Waikato, NZ']",,"BLACK, RV/SUV",,,JQY184,3456,,,Yes,Petrol,"['$45,990']","51,450",[]
